418.5	0.0083632	418.471	5400	0.00116355
t, c	M(t), рад	E(t), рад	Theta(t), рад	r	Vr		Vn		V	
149	0.173369	0.174812	0.176273	415.053	0.0452629	31.117	31.117
150	0.174533	0.175985	0.177455	415.054	0.0455634	31.1169	31.1169
151	0.175696	0.177158	0.178638	415.055	0.0458639	31.1169	31.1169
152	0.17686	0.178331	0.179821	415.056	0.0461643	31.1168	31.1168
153	0.178024	0.179505	0.181004	415.056	0.0464647	31.1168	31.1168
154	0.179187	0.180678	0.182187	415.057	0.0467649	31.1167	31.1167
155	0.180351	0.181851	0.18337	415.058	0.0470652	31.1166	31.1167
156	0.181514	0.183024	0.184552	415.058	0.0473653	31.1166	31.1166
157	0.182678	0.184197	0.185735	415.059	0.0476654	31.1165	31.1166
158	0.183841	0.18537	0.186918	415.06	0.0479654	31.1165	31.1165
159	0.185005	0.186543	0.188101	415.061	0.0482653	31.1164	31.1165
160	0.186168	0.187716	0.189284	415.061	0.0485652	31.1164	31.1164
161	0.187332	0.18889	0.190466	415.062	0.048865	31.1163	31.1163
162	0.188496	0.190063	0.191649	415.063	0.0491648	31.1162	31.1163
163	0.189659	0.191236	0.192832	415.064	0.0494644	31.1162	31.1162
164	0.190823	0.192409	0.194015	415.065	0.049764	31.1161	31.1162
165	0.191986	0.193582	0.195198	415.065	0.0500635	31.1161	31.1161
166	0.19315	0.194755	0.19638	415.066	0.050363	31.116	31.116
167	0.194313	0.195928	0.197563	415.067	0.0506624	31.1159	31.116
168	0.195477	0.197101	0.198746	415.068	0.0509617	31.1159	31.1159
169	0.19664	0.198274	0.199929	415.069	0.0512609	31.1158	31.1159
170	0.197804	0.199447	0.201111	415.069	0.0515601	31.1158	31.1158
171	0.198968	0.200621	0.202294	415.07	0.0518592	31.1157	31.1157
172	0.200131	0.201794	0.203477	415.071	0.0521582	31.1156	31.1157
173	0.201295	0.202967	0.20466	415.072	0.0524571	31.1156	31.1156
174	0.202458	0.20414	0.205842	415.073	0.052756	31.1155	31.1156
175	0.203622	0.205313	0.207025	415.074	0.0530548	31.1155	31.1155
176	0.204785	0.206486	0.208208	415.074	0.0533535	31.1154	31.1154
177	0.205949	0.207659	0.20939	415.075	0.0536522	31.1153	31.1154
178	0.207112	0.208832	0.210573	415.076	0.0539507	31.1153	31.1153
179	0.208276	0.210005	0.211756	415.077	0.0542492	31.1152	31.1152
180	0.20944	0.211178	0.212939	415.078	0.0545476	31.1151	31.1152
181	0.210603	0.212351	0.214121	415.079	0.054846	31.1151	31.1151
182	0.211767	0.213524	0.215304	415.079	0.0551442	31.115	31.1151
183	0.21293	0.214698	0.216487	415.08	0.0554424	31.1149	31.115
184	0.214094	0.215871	0.217669	415.081	0.0557405	31.1149	31.1149
